loss,accuracy,val_loss,val_accuracy,lr
0.043210212141275406,0.9869073033332825,0.4032118618488312,0.8819166421890259,0.0010000000474974513
0.043094340711832047,0.9862684011459351,0.9936046004295349,0.7704166769981384,0.0010000000474974513
0.04014528542757034,0.9876573085784912,1.0890166759490967,0.7485833168029785,0.0010000000474974513
0.04397769644856453,0.9858794808387756,0.867522120475769,0.7745000123977661,0.0010000000474974513
0.04057978838682175,0.9875091314315796,0.4610581398010254,0.8698333501815796,0.0010000000474974513
0.038369640707969666,0.9885832071304321,0.6011403203010559,0.8450833559036255,0.0010000000474974513
0.04072556644678116,0.9875184297561646,0.8213369846343994,0.7955833077430725,0.0010000000474974513
0.037369824945926666,0.9885925054550171,0.7375627160072327,0.8109166622161865,0.0010000000474974513
0.03996741399168968,0.9874258041381836,1.621835470199585,0.6933333277702332,0.0010000000474974513
0.041560761630535126,0.9865832328796387,0.7079350352287292,0.8159166574478149,0.0010000000474974513
0.03508765250444412,0.9890462160110474,1.3036255836486816,0.7365000247955322,0.0010000000474974513
0.036956463009119034,0.9886572957038879,1.2562944889068604,0.7168333530426025,0.0010000000474974513
0.03954007104039192,0.9874165654182434,0.8487168550491333,0.8005833625793457,0.0010000000474974513
0.034996386617422104,0.9891387820243835,0.5809684991836548,0.8449166417121887,0.0010000000474974513
0.03771742805838585,0.9884165525436401,1.8862398862838745,0.6728333234786987,0.0010000000474974513
0.03674439340829849,0.9884721040725708,1.4701956510543823,0.7886666655540466,0.0010000000474974513
0.03665078431367874,0.9884814023971558,0.5147894024848938,0.8613333106040955,0.0010000000474974513
0.036255426704883575,0.9886572957038879,0.4316430687904358,0.8805833458900452,0.0010000000474974513
0.034512609243392944,0.9893054366111755,0.6617498993873596,0.8402500152587891,0.0010000000474974513
0.035577282309532166,0.9889165759086609,0.6829444766044617,0.8341666460037231,0.0010000000474974513
0.03363937884569168,0.9894999265670776,3.1960833072662354,0.5350833535194397,0.0010000000474974513
0.034386955201625824,0.989527702331543,0.7422817349433899,0.8212500214576721,0.0010000000474974513
0.032808396965265274,0.9898424744606018,0.6693435311317444,0.8321666717529297,0.0010000000474974513
0.03527717664837837,0.9888424873352051,2.4611077308654785,0.6474999785423279,0.0010000000474974513
0.031242024153470993,0.9904999136924744,2.19795298576355,0.640749990940094,0.0010000000474974513
0.034772053360939026,0.9895461797714233,0.5522329211235046,0.8600000143051147,0.0010000000474974513
0.030678942799568176,0.9904351234436035,1.8170785903930664,0.6854166388511658,0.0010000000474974513
0.032332900911569595,0.9897221326828003,1.674344539642334,0.6910833120346069,0.0010000000474974513
0.03160512074828148,0.9905091524124146,1.6628988981246948,0.6731666922569275,0.0010000000474974513
0.028155792504549026,0.9913795590400696,0.5300949811935425,0.8675833344459534,0.0010000000474974513
0.035008400678634644,0.989018440246582,0.718101978302002,0.8222500085830688,0.0010000000474974513
0.02862686477601528,0.9912962317466736,0.8649513125419617,0.7935000061988831,0.0010000000474974513
0.03155965358018875,0.9902684092521667,1.0654106140136719,0.7617499828338623,0.0010000000474974513
0.030206860974431038,0.9906295537948608,2.9208781719207764,0.684499979019165,0.0010000000474974513
0.031476784497499466,0.9902313947677612,0.887174665927887,0.8047500252723694,0.0010000000474974513
0.030003730207681656,0.990555465221405,2.3383774757385254,0.6568333506584167,0.0010000000474974513
0.03009301982820034,0.990731418132782,1.450680136680603,0.7821666598320007,0.0010000000474974513
0.029631780460476875,0.9908888339996338,0.80385822057724,0.812416672706604,0.0010000000474974513
0.029057521373033524,0.9908332228660583,0.36922237277030945,0.8970833420753479,0.0010000000474974513
0.027774840593338013,0.9916388392448425,1.1640334129333496,0.7612500190734863,0.0010000000474974513
0.029394084587693214,0.9908425211906433,1.7846455574035645,0.6627500057220459,0.0010000000474974513
0.030332857742905617,0.9904906749725342,1.8012834787368774,0.6974999904632568,0.0010000000474974513
0.02872552163898945,0.9912036061286926,2.37636399269104,0.706333339214325,0.0010000000474974513
0.032857172191143036,0.9898054599761963,0.6629934906959534,0.8387500047683716,0.0010000000474974513
0.0249790009111166,0.9923239946365356,0.6261389851570129,0.8450000286102295,0.0010000000474974513
0.026673557236790657,0.9918517470359802,1.1867997646331787,0.7668333053588867,0.0010000000474974513
0.03023090958595276,0.9906943440437317,0.8503912091255188,0.8032500147819519,0.0010000000474974513
0.023322051391005516,0.9933795928955078,1.6956086158752441,0.7019166946411133,0.0010000000474974513
0.03000785782933235,0.9906295537948608,0.8739405274391174,0.7941666841506958,0.0010000000474974513
0.02312842570245266,0.9933332800865173,1.0657538175582886,0.7820000052452087,0.0010000000474974513
0.02770259790122509,0.9915462136268616,0.5019367933273315,0.8715000152587891,0.0010000000474974513
0.02581324242055416,0.9922128915786743,0.46307459473609924,0.8816666603088379,0.0010000000474974513
0.02711617201566696,0.9915276765823364,1.406042456626892,0.777916669845581,0.0010000000474974513
0.025408707559108734,0.9921481013298035,0.7549120187759399,0.8263333439826965,0.0010000000474974513
0.024776047095656395,0.9926666021347046,1.043859601020813,0.7641666531562805,0.0010000000474974513
0.02533196471631527,0.9923147559165955,0.4477246105670929,0.8819166421890259,0.0010000000474974513
0.02796875312924385,0.9909628629684448,1.3445590734481812,0.7227500081062317,0.0010000000474974513
0.024589654058218002,0.9924073219299316,2.281161069869995,0.6661666631698608,0.0010000000474974513
0.02508336864411831,0.9923703074455261,1.2110728025436401,0.7590833306312561,0.0010000000474974513
0.025090457871556282,0.9920832514762878,0.9720291495323181,0.8048333525657654,0.0010000000474974513
0.024989986792206764,0.9921758770942688,1.022067904472351,0.7889999747276306,0.0010000000474974513
0.025232862681150436,0.9921481013298035,0.5032808184623718,0.8711666464805603,0.0010000000474974513
0.02305244281888008,0.993046224117279,0.8812018036842346,0.7959166765213013,0.0010000000474974513
0.02421177364885807,0.9925554990768433,0.4852440059185028,0.8815000057220459,0.0010000000474974513
0.02578406035900116,0.9918980598449707,0.7255932688713074,0.8346666693687439,0.0010000000474974513
0.025920981541275978,0.9917406439781189,1.3059611320495605,0.737416684627533,0.0010000000474974513
0.02213156782090664,0.993212878704071,0.6464655995368958,0.8496666550636292,0.0010000000474974513
0.025721115991473198,0.9919906854629517,1.5912809371948242,0.7293333411216736,0.0010000000474974513
0.02034287340939045,0.9941573739051819,0.7091286778450012,0.843666672706604,0.0010000000474974513
0.02818225510418415,0.9909721612930298,0.6942484378814697,0.8332499861717224,0.0010000000474974513
0.0227326862514019,0.9930184483528137,0.4041740596294403,0.8943333625793457,0.0010000000474974513
0.02078859508037567,0.9940555095672607,0.510261058807373,0.8721666932106018,0.0010000000474974513
0.024768998846411705,0.991935133934021,1.5847361087799072,0.780916690826416,0.0010000000474974513
0.022573120892047882,0.9928332567214966,0.6084338426589966,0.8525833487510681,0.0010000000474974513
0.021698394790291786,0.9934258460998535,0.586239755153656,0.8545833230018616,0.0010000000474974513
0.024165170267224312,0.9927129149436951,0.8512239456176758,0.8046666383743286,0.0010000000474974513
0.02122790738940239,0.9934536218643188,1.1515285968780518,0.7677500247955322,0.0010000000474974513
0.023478146642446518,0.9928517937660217,0.7379574179649353,0.8359166383743286,0.0010000000474974513
0.021348483860492706,0.9934073686599731,0.5536565184593201,0.8642500042915344,0.0010000000474974513
0.022420775145292282,0.9929165840148926,0.8400172591209412,0.815750002861023,0.0010000000474974513
0.021721625700592995,0.9932406544685364,2.196937322616577,0.6291666626930237,0.0010000000474974513
0.01831630989909172,0.994759202003479,0.29698389768600464,0.9227499961853027,0.0010000000474974513
0.023591138422489166,0.9924999475479126,0.6404890418052673,0.8545833230018616,0.0010000000474974513
0.020881492644548416,0.9935462474822998,1.0745124816894531,0.7666666507720947,0.0010000000474974513
0.02163812890648842,0.993388831615448,0.968031108379364,0.7954999804496765,0.0010000000474974513
0.019574886187911034,0.9940925240516663,0.5621317028999329,0.8617500066757202,0.0010000000474974513
0.02270728535950184,0.9929351210594177,0.9539880156517029,0.799916684627533,0.0010000000474974513
0.020253369584679604,0.9938147664070129,0.3421076238155365,0.9106666445732117,0.0010000000474974513
0.020886685699224472,0.9936203360557556,0.6127241849899292,0.8544999957084656,0.0010000000474974513
